please_choose_a_category,Tweets,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13
direct_eyewitness,felt my first #earthquake ever. and where else but #sanfrancisco,0,1,1,1,1,0,0,0,1,1,0,0,1
direct_eyewitness,am i tripping or was there mini earthquake just now??,1,1,1,1,1,0,1,0,1,1,0,1,0
direct_eyewitness,just felt a little earthquake here in the east bay. ,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,yikes earthquake.,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,felt it here in jls #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,wtf earthquake ???,0,0,0,0,0,0,1,1,0,0,0,0,0
direct_eyewitness,dear sf  was that another #earthquake ?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness, ktvu i felt an earthquake just now in inner richmond district.,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness, oshanada was it an earthquake?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,i just felt that earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,oh i felt that earthquake https://t.co/zabebrm3xs,1,1,1,1,1,0,0,0,1,0,0,1,0
direct_eyewitness,did i just feel a small earthquake in san francisco?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,just had a big earthquake whew!  scared me!,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,definitely felt an earthquake a minute ago...,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,that earthquake ,0,0,1,0,0,0,0,0,1,0,1,0,0
direct_eyewitness,omg! tiny earthquake!,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,just felt earthquake in pacific heights,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,bruh i freakin slipped out the shower when that earthquake hit    ‚пёџ,1,1,1,1,1,1,0,0,1,0,0,1,0
direct_eyewitness,obligatory earthquake tweet #earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,soooo... you guys felt that earthquake right.,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,night shake here in berkeley (#earthquake ),1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,just had an earthquake in sf  and the rest of sf goes https://t.co/rksa5fxvm6,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,well. that was an earthquake.,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,fuck a fucking earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,was that an earthquake  or was i trippin?,1,1,1,1,1,0,1,0,1,0,0,1,1
direct_eyewitness,that was a good shake  but not strong enough to knock anything off the shelves. #earthquake #bernalheights,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,another earthquake,0,0,1,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,did i just feel an earthquake?,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,that was an earthquake  bay area fam. #daveface,0,1,1,0,1,1,0,0,1,0,0,0,1
direct_eyewitness,pablo sandoval running the bases or was that an earthquake?,0,1,1,0,1,1,1,0,1,1,0,0,1
direct_eyewitness,i legit don  t know if that was an earthquake or if someone just rammed into my house,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake in sf woo,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,was that just an earthquake or im trippin,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,quick everyone  talk about the earthquake.,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,lmao anyone felt that earthquake???,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,there wasn't an earthquake in port orchard...,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,an earthquake during this game is a little too much tbh,0,1,1,1,1,1,0,1,1,1,0,0,1
direct_eyewitness,soooooooooo... earthquake ?,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,felt a small earthquake here in the bay area.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake! #oakland #earthquake,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,now there wants to be an earthquake ,0,1,1,0,1,0,0,0,1,1,0,0,1
direct_eyewitness,i was just tryna eat my ramen and that earthquake made me spill it :(,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,quick lil earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,nice little rumble here. #earthquake,0,0,0,1,0,0,0,0,0,0,0,0,0
direct_eyewitness,little earthquake in sf? i didn  t feel it but jessie  s uncle got up and asked if we felt something...,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,who just felt that earthquake,0,1,1,0,0,0,0,0,1,1,0,1,0
direct_eyewitness,so did i just feel an earthquake orrrrr??,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,was that an earthquake? it felt as if someone hit a wall in the garage with their car,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,wow i just felt my first earthquake ,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,ok yeah had to go to twitter to make sure everyone else felt that earthquake,0,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,oh good. mini #earthquake.,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,earthquake!,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,wait did i just feel an earthquake orrrr,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,omg. there wa an earthquake,0,1,0,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,oh shit! was that an earthquake?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,holy shit that earthquake scared my kid.,0,0,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,yo wtf there was an earthquake,0,1,1,0,1,0,0,1,1,0,0,0,1
direct_eyewitness,one shake no two for that random ass earthquake ,1,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,cool first sf earthquake,0,0,0,1,0,0,0,0,0,0,0,0,0
direct_eyewitness,fuck a earthquake we still getting this money,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,felt that earthquake ,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,me checking local twitter to see if anyone felt that earthquake rn,0,1,1,0,1,1,0,0,1,0,0,1,1
direct_eyewitness,just felt an earthquake for the first time,0,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,niigga im too on one to feel a earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,just here for the bay area earthquake twitter party,0,1,1,0,1,1,0,0,1,1,0,1,1
direct_eyewitness,time for earthquake twitter,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,whee #earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,another earthquake!  felt in san mateo.... was quick and not too intense. #earthquake,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,uhhh im pretty sure there was an earthquake rn what the heck,0,1,1,0,1,0,0,0,1,1,0,0,1
direct_eyewitness,that mini earthquake got me shook,1,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,not a damn earthquake.,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,the whole house just shook. dog panicked. baby woke up. #earthquake,1,1,1,0,1,1,0,0,1,1,0,1,0
direct_eyewitness,was that an earthquake or djdj,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness, henereyg i refuse to acknowledge an earthquake until stuff starts falling down.,1,1,1,1,1,1,0,0,1,0,0,1,1
direct_eyewitness,apparently we just had an earthquake. super small one too. back to drinking my sake.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake! i guess 3.3...,1,1,1,1,1,0,1,0,1,0,0,1,0
direct_eyewitness,did i just feel an #earthquake in #sf ?!?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,who felt that earthquake?!,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,this the 2nd earthquake today,0,0,1,0,1,1,0,0,1,1,0,0,0
direct_eyewitness,y  all felt that earthquake???,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,either my house just shook for no reason or there was a fucking huge earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,well i  d say my cousin got the full california experience. a giants game  mexican food  and an earthquake! what more could you ask for?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,look at that earthquake we felt lmaoo,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,did you feel the #earthquake just now?,0,1,1,0,1,0,1,0,1,1,0,1,0
direct_eyewitness,oh my. felt like #earthquake in san francisco,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,who felt that??? #earthquake #sanfrancisco #sfgate,0,1,1,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,why every time there  s a earthquake i come on here for confirmation    ‚пёџ y  all felt that tho,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,was that an earthquake ???,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,welcome home earthquake? felt it in west oakland  anyone else?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,shaking in richmond #earthquake,1,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i think god just sent me a sign - earthquake just happened - does that mean i leave or stay?,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,damn earthquake scared the shit outta me,0,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,there was an earthquake ,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,wth.  was that an #earthquake,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,whoa earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,oh hi there very gentle earthquake in berkeley &lt;3,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake !,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,was that an earthquake just now?  meh  not impressed.,0,1,1,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,obligatory earthquake tweet,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,uh  earthquake?,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,uhhhhhhh earthquake  right,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,omg was there an earthquake,0,1,1,0,1,0,0,1,1,0,0,0,1
direct_eyewitness,what the fuck? that was definitely an earthquake,0,1,1,0,1,0,1,0,1,1,0,0,1
direct_eyewitness,and earthquake!,0,1,0,0,1,0,1,0,1,0,1,0,0
direct_eyewitness,okay now that was an earthquake. #stillwater,0,1,1,0,1,0,0,0,1,1,0,0,1
direct_eyewitness,i didnt feel the earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,was tht a earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,earthquake in #oakland just now,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,little berkeley earthquake   berkeleyside,0,0,0,1,0,0,0,0,0,0,0,0,0
direct_eyewitness,dinnertime earthquake is a new one ,0,1,1,1,1,1,0,0,1,1,0,0,1
direct_eyewitness,that earthquake tho...,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,whoa! 5.7? #earthquake,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,during our work after the earthquake in #mexico. dancing is healing! these children  just moments before were downc  https://t.co/jcrlzujysu,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,when the earthquake it  i felt that ,1,1,1,1,1,1,0,0,1,0,0,1,0
direct_eyewitness,we had an #earthquake but the warriors won!!! #dubnation ,0,1,1,0,1,0,1,0,1,1,0,0,1
direct_eyewitness,why does an earthquake happen when i just wake up from my sleep.,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,that was scary!!!! #earthquake,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness, ricobaby_y i  m always sitting on the floor when there  s an earthquake like???????,1,1,1,1,1,1,1,0,1,0,0,1,1
direct_eyewitness,earthquake twitter: activate!,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,earthquake! #earthquake,0,0,0,0,0,0,1,0,0,0,1,0,0
direct_eyewitness,#norcal just felt an earthquake,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,ok spoke too soon- earthquake  https://t.co/1tuzj6jilh,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,unsure if earthquake or upstairs neighbors.,0,0,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,who all felt the earthquake say yeah,0,1,1,0,1,0,0,0,1,1,0,0,1
direct_eyewitness,oooof big earthquake,0,0,1,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,did anyone els just feel an earthquake orrrr?,0,1,0,0,1,0,1,0,1,1,0,1,1
direct_eyewitness,brief earthquake! oakland  ca just now!,0,1,0,0,0,0,1,0,0,1,0,1,0
direct_eyewitness,whoa did you guys feel that earthquake,0,1,1,0,1,0,0,0,1,1,0,0,0
direct_eyewitness,when in doubt just check twitter to see if there was an earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,fucking crazy earthquake,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness, davidkeithkerr oh  awesome! first time for you to experience earthquake?,0,1,1,1,1,0,1,0,1,1,0,0,0
direct_eyewitness,sorry y  all. the earthquake was just  jbuenrostro9 he fell.,1,1,1,0,1,0,0,0,1,1,0,1,0
direct_eyewitness,i lnow y  all felt that earthquake. my house almost fell off the hill smh shit fallon off the walls like wtf,1,1,1,1,1,1,0,1,1,1,0,1,1
direct_eyewitness,okay  did anyone else in the bay area just feel an earthquake?!,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,*earthquake tweet*,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,either a very quiet rocket just hit our building or we had a very brief earthquake,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,little earthquake.....sf,0,0,0,1,0,0,0,0,0,0,1,0,0
direct_eyewitness,oh  man you guys  was that an earthquake???? just checking.   i didn't feel it.,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,ummmmm....earthquake?!?,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,lol earthquake action in oakland,0,1,0,1,1,1,0,1,1,1,0,1,1
direct_eyewitness,ah shit earthquake,0,0,0,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,cute earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,son was that an earthquake?,0,1,1,1,1,0,1,0,1,0,0,0,1
direct_eyewitness,when an earthquake shakes while ur taking a shit https://t.co/k9yuymobnl,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,that earthquake was weak,0,1,1,0,0,1,0,0,1,1,0,0,0
direct_eyewitness,anybody else felt that earthquake?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,how we gon have an earthquake when im flushing my toilet,0,1,1,1,1,1,0,0,1,0,0,1,1
direct_eyewitness,that earthquake woke me outta my nap quickkkk lol,0,1,1,0,1,1,0,1,1,0,0,0,1
direct_eyewitness,just felt an earthquake. neat california what  s good,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,wow loud but small earthquake,0,0,0,1,0,1,0,0,1,1,0,0,0
direct_eyewitness,strong  quick  jolt in oakland just now #earthquake #oakland,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,was that an earthquake or what,0,1,1,0,1,0,0,0,1,1,0,0,1
direct_eyewitness,omg my first bay area earthquake,0,0,0,1,1,1,0,1,1,0,0,0,1
direct_eyewitness,omg there was an earthquake rn my dogs got so scared,0,1,1,0,1,0,0,1,1,0,0,0,1
direct_eyewitness,anyone else feel an earthquake?,0,1,0,0,1,0,1,0,1,1,0,0,1
direct_eyewitness,that earthquake. ,0,0,1,0,0,0,0,0,1,0,1,0,0
direct_eyewitness,is it bad that anna and i just sat here while that earthquake shook? i mean jeopardy is on...,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,bruh that earthquake scared the fuck outa me ,0,1,1,0,1,1,0,0,1,0,0,0,0
direct_eyewitness,anyone feel a earthquake or i  m trippin??,1,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,basic earthquake tweet,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,earthquake!!!!  it was kinda big! come on dubs we  re shakin &amp; quakin over here!! #dubnation #earthquake,0,1,1,0,1,0,1,0,1,0,0,1,1
direct_eyewitness,yoooo who just felt that earthquake,0,1,1,0,0,0,0,0,1,1,0,1,0
direct_eyewitness,well that was one firm  one second earthquake felt in berkeley...,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,sandhyaabc7 just feel an earthquake about a minute ago in downtown sf. it really shook my apartment. #earthquakeinsanfrancisco,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,big ass #earthquake just now.,0,1,1,0,0,0,0,0,0,1,0,1,0
direct_eyewitness,um hello was that an earthquake?,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,damn earthquake in the bay area,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i think i just felt an earthquake ....,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,hmm earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,dinner earthquake.,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,i know i  m not the only one who just felt that earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,woah earthquake in sf or huge train passing by? no one can ever tell. #earthquake #sanfrancisco,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,felt like a small one just now #sanfrancisco #earthquake https://t.co/lkbbneblgv,0,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,am i trippen or was there just a mini earthquake,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,was that a earthquake ,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,am i tripping or was there just an earthquake here in hayward?,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,well that earthquake scared me.,0,0,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,#pacifica  a bit of an earthquake!,0,1,1,1,1,1,1,0,1,1,0,0,1
direct_eyewitness,quick earthquake just hit in sf,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,okay it was just an earthquake  &amp; i felt it,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,apparently there was an earthquake near me?? i just thought it was #timeless shaking the nation with its epic finale  nbctimeless,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,earthquake wee,0,0,0,0,0,0,0,0,1,0,1,0,0
direct_eyewitness,who felt that lil earthquake?,0,1,1,0,0,0,1,0,1,0,0,0,0
direct_eyewitness,#earthquake in the bay area?!,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,lil ass earthquake ,0,0,0,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,i didn  t even feel that earthquake,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,i'm moving back. for real this time. fuck this shit. they don't pay me enough. #earthquake,0,1,1,0,1,1,0,0,1,1,0,0,0
direct_eyewitness,sooo how 'bout that earthquake #sfquake,0,1,1,0,0,1,0,0,1,0,0,1,1
direct_eyewitness,#oakland earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
direct_eyewitness,huh. mild earthquake in hayward. who else felt that?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,that was an #earthquake.,0,1,1,0,1,0,0,0,1,0,0,0,1
direct_eyewitness,and another earthquake....,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,who felt that earthquake ? wtf blooood shit was mayne,0,1,1,0,0,0,1,1,1,0,0,0,0
direct_eyewitness,crap earthquake,0,0,0,0,0,0,0,0,1,0,1,0,0
direct_eyewitness,bitch was that an earthquake ?!!,0,1,1,0,1,0,1,0,1,0,0,0,1
direct_eyewitness,was that a berkeley earthquake?,0,1,1,1,1,1,1,0,1,1,0,0,0
direct_eyewitness,wow  #oakland is shakin  ! #earthquake,0,0,0,0,1,1,1,0,1,0,0,0,0
direct_eyewitness,anyone else just feel that earthquake? ,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,felt that #earthquake #berkeley,0,1,1,0,0,0,0,0,1,0,0,0,0
direct_eyewitness,nice earthquake  thanks california,0,0,1,0,0,0,0,0,0,0,0,0,0
direct_eyewitness,#earthquake just felt a rumble. 5 seconds. anyone else?,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,i'm pretty sure that was a small earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,i did not feel the earthquake one bit and i  m walking outside... ,1,1,1,1,1,0,0,0,1,1,0,1,0
direct_eyewitness,earthquake? #sanfrancisco #earthquake,0,0,0,0,0,0,1,0,0,0,0,0,0
direct_eyewitness,did anyone else feel that earthquake?!,0,1,1,0,0,0,1,0,1,1,0,0,0
direct_eyewitness,stupid ass earthquake waking a nigga up,1,1,1,1,1,1,0,0,1,1,0,0,0
direct_eyewitness,people yelling about brandon people yelling about earthquake  don't know where to  look!,0,1,1,0,1,0,1,0,1,0,0,0,0
direct_eyewitness,an earthquake just happened.....disrespectful https://t.co/sexgiyar6o,0,1,0,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,achievement unlocked: staying on a pole during an earthquake.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake. just felt and earthquake here in the san francisco bay area  anybody else feel it?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,wow earthquake. i was tryna nap,1,1,1,1,1,1,0,0,1,0,0,1,0
dont_know,here y  all go w the damn earthquake tweets  ёџ,0,1,1,0,1,0,0,0,1,1,0,0,0
dont_know,i am too exhausted for an earthquake rn. #rude,1,1,1,1,1,0,0,0,1,1,0,1,1
dont_know,bruh... you know your life group is full of city folks when right before the bible study there is a 3.5 earthquake  https://t.co/uukby8jzim,0,1,1,1,1,1,0,0,1,1,0,0,1
dont_know,no earthquake. that  s all the  warriors fans getting ready for the second half.,0,1,1,1,1,0,0,0,1,1,0,0,0
dont_know,it musta been an earthquake when i was born bc the shit to not faze me one bit,1,1,1,1,1,1,0,0,1,0,0,1,1
dont_know,twitter: earthquake,0,0,0,0,0,0,0,0,0,0,1,0,0
dont_know,completely accurate. also pissed my earthquake app  which tells me when there  s a random earthquake in dubai  hasn    https://t.co/c6npvsehbp,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,all this earthquake talk and the big ass earthquake to hit la hasn  t even hit yet  i literally live on the fault,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,cool playoff earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,omg  sorry cali but there is a need for a earthquake to separate cali from america but only take the liberials and  https://t.co/px9npqv2re,0,1,1,1,1,1,0,0,1,1,0,0,1
dont_know,i just woke up from a nap because my dad slammed the front door so hard i thought there was an earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,man y  all straight lying  earthquake these nuts,0,1,1,0,0,1,0,0,1,1,0,0,0
